drawing_category,location,age,participant_id,distance_cat_site,recognized,target_similarity
watch,San Jose,6,e21542220695445,0.037109375,True,0.293212890625
house,San Jose,4,e21547672389753,0.06494140625,False,0.263427734375
house,San Jose,9,e21552764741235,0.06640625,True,0.292724609375
tree,San Jose,9,e21554930039176,0.03857421875,True,0.31298828125
cup,San Jose,8,e21550696453174,0.04052734375,False,0.2498779296875
house,San Jose,6,e21547232670235,0.0732421875,False,0.255859375
rabbit,San Jose,8,e21550698482522,0.0654296875,True,0.301513671875
cup,San Jose,6,e21542224218088,0.04248046875,False,0.2890625
hat,San Jose,8,e21547677339884,0.03955078125,False,0.310791015625
tree,San Jose,5,e21542049031572,0.05224609375,False,0.28125
chair,San Jose,7,e21548098146005,0.03515625,True,0.295654296875
house,San Jose,6,e21542050776864,0.06005859375,True,0.326904296875
cat,San Jose,8,e21548449754672,0.04345703125,False,0.298095703125
car,San Jose,6,e21548094649748,0.04052734375,True,0.322021484375
cat,San Jose,9,e21555004796019,0.06494140625,True,0.278076171875
bird,San Jose,4,e21547668526141,0.06201171875,False,0.292724609375
airplane,San Jose,8,e21547677339884,0.04150390625,True,0.310302734375
car,San Jose,5,e21542218678125,0.0283203125,True,0.33740234375
house,San Jose,8,e21548104824451,0.05712890625,True,0.33251953125
bird,San Jose,8,e21549650853022,0.046875,True,0.302734375
tree,San Jose,5,e21541616746618,0.068359375,False,0.2449951171875
tree,San Jose,8,e21545166957201,0.0859375,False,0.239501953125
bird,San Jose,5,e21541191137910,0.0576171875,False,0.259765625
chair,San Jose,5,e21543430495947,0.02978515625,True,0.29833984375
car,San Jose,9,e21553793354436,0.07177734375,True,0.328857421875
cat,San Jose,4,e21547241159990,0.05126953125,False,0.248779296875
chair,San Jose,9,e21550773711411,0.03955078125,True,0.328369140625
cat,San Jose,9,e21553793354436,0.060546875,True,0.310302734375
tree,San Jose,5,e21542225408593,0.05615234375,False,0.275146484375
hat,San Jose,6,e21547845453981,0.05078125,True,0.358642578125
tree,San Jose,8,e21550698482522,0.04443359375,False,0.25390625
cat,San Jose,5,e21542218678125,0.0810546875,False,0.270263671875
chair,San Jose,4,e21547664938821,0.046875,True,0.304443359375
house,San Jose,7,e21548958550335,0.06787109375,False,0.285400390625
car,San Jose,8,e21548449754672,0.04638671875,False,0.27392578125
bike,San Jose,4,e21541799408496,0.03857421875,False,0.257568359375
cat,San Jose,6,e21548094649748,0.06396484375,False,0.270263671875
cup,San Jose,5,e21543430495947,0.041015625,False,0.28125
airplane,San Jose,4,e21547243566891,0.0556640625,False,0.273681640625
rabbit,San Jose,4,e21547668526141,0.05322265625,False,0.283447265625
house,San Jose,5,e21542057631101,0.03125,True,0.337890625
hat,San Jose,7,e21545255476223,0.03125,True,0.323974609375
rabbit,San Jose,8,e21549650853022,0.06689453125,True,0.29833984375
hat,San Jose,7,e21548096758313,0.07275390625,True,0.345947265625
cat,San Jose,4,e21547060282520,0.1064453125,False,0.259033203125
cup,San Jose,9,e21553889536940,0.05224609375,True,0.271484375
cup,San Jose,5,e21544647022478,0.03173828125,False,0.294677734375
cup,San Jose,4,e21547836177154,0.083984375,False,0.301513671875
hat,San Jose,7,e21548451831175,0.04345703125,False,0.280029296875
car,San Jose,4,e21547060282520,0.06982421875,False,0.253173828125
cat,San Jose,8,e21547674347301,0.0859375,False,0.264404296875
tree,San Jose,8,e21547232289747,0.0439453125,False,0.246337890625
chair,San Jose,9,e21553889536940,0.03173828125,True,0.288330078125
tree,San Jose,4,e21548445362792,0.04736328125,False,0.27197265625
chair,San Jose,5,e21544647022478,0.037109375,True,0.301025390625
airplane,San Jose,6,e21540577320461,0.10888671875,False,0.2802734375
watch,San Jose,7,e21547247873170,0.02294921875,True,0.2900390625
bike,San Jose,6,e21547240775263,0.03173828125,False,0.272216796875
bird,San Jose,5,e21542049031572,0.0478515625,False,0.285400390625
airplane,San Jose,9,e21553292202608,0.03955078125,True,0.330078125
airplane,San Jose,8,e21550694845595,0.09033203125,False,0.27685546875
tree,San Jose,8,e21549650853022,0.07763671875,True,0.322021484375
bird,San Jose,8,e21545166957201,0.04638671875,True,0.295654296875
watch,San Jose,9,e21555014219148,0.06494140625,True,0.2646484375
hat,San Jose,8,e21548100335223,0.078125,True,0.28564453125
bird,San Jose,8,e21547238752953,0.0439453125,True,0.3076171875
bird,San Jose,5,e21542225408593,0.03173828125,True,0.2841796875
hat,San Jose,9,e21555533816883,0.05517578125,True,0.314697265625
bird,San Jose,8,e21550698482522,0.0517578125,False,0.272705078125
hat,San Jose,6,e21545255128573,0.02490234375,True,0.30224609375
chair,San Jose,6,e21547238095569,0.04296875,True,0.303466796875
bike,Kisumu,6,S50,0.08447265625,False,0.264892578125
bike,Kisumu,5,S25,0.04638671875,False,0.292236328125
bike,Kisumu,4,S10,0.0556640625,False,0.25537109375
watch,Kisumu,9,S109,0.0537109375,True,0.341552734375
chair,Kisumu,7,S70,0.04736328125,False,0.2919921875
bird,Kisumu,8,S97,0.05615234375,False,0.2783203125
tree,Kisumu,5,S28,0.06689453125,False,0.264404296875
car,Kisumu,6,S50,0.0732421875,True,0.310302734375
chair,Kisumu,5,S40,0.05615234375,True,0.327880859375
watch,Kisumu,5,S36,0.05126953125,True,0.31640625
watch,Kisumu,9,S102,0.05615234375,True,0.31005859375
tree,Kisumu,6,S52,0.0498046875,True,0.278076171875
hat,Kisumu,8,S98,0.06591796875,True,0.296142578125
watch,Kisumu,8,S88,0.05029296875,True,0.2705078125
hat,Kisumu,7,S70,0.0341796875,True,0.295166015625
house,Kisumu,5,S21,0.07568359375,False,0.25390625
airplane,Kisumu,6,S55,0.0244140625,True,0.292724609375
airplane,Kisumu,4,S20,0.04443359375,False,0.26904296875
bike,Kisumu,4,S4,0.03759765625,False,0.2802734375
rabbit,Kisumu,9,S102,0.04248046875,True,0.28515625
hat,Kisumu,5,S33,0.04833984375,True,0.290771484375
bird,Kisumu,5,S25,0.10888671875,False,0.2200927734375
house,Kisumu,6,S50,0.041015625,True,0.305419921875
hat,Kisumu,6,S48,0.0859375,False,0.26904296875
house,Kisumu,6,S56,0.05419921875,False,0.259521484375
house,Kisumu,4,S20,0.09423828125,False,0.246337890625
house,Kisumu,4,S11,0.11767578125,False,0.2344970703125
car,Kisumu,7,S68,0.037109375,True,0.322509765625
cat,Kisumu,4,S9,0.13037109375,False,0.2491455078125
watch,Kisumu,4,S18,0.064453125,False,0.29931640625
car,Kisumu,8,S94,0.046875,True,0.305419921875
house,Kisumu,8,S84,0.05126953125,False,0.2880859375
bird,Kisumu,9,S115,0.0771484375,True,0.32275390625
airplane,Kisumu,8,S86,0.06689453125,True,0.28955078125
car,Kisumu,5,S30,0.04296875,False,0.28369140625
chair,Kisumu,4,S6,0.05810546875,False,0.28466796875
airplane,Kisumu,8,S89,0.072265625,True,0.2880859375
cat,Kisumu,8,S87,0.0361328125,False,0.280029296875
cup,Kisumu,7,S74,0.02099609375,True,0.296142578125
rabbit,Kisumu,7,S70,0.06396484375,False,0.271240234375
rabbit,Kisumu,9,S106,0.05810546875,True,0.283203125
cup,Kisumu,7,S64,0.02099609375,True,0.319580078125
chair,Kisumu,6,S56,0.05224609375,False,0.283447265625
tree,Kisumu,4,S19,0.056640625,True,0.296630859375
car,Kisumu,5,S34,0.0625,False,0.259765625
house,Kisumu,9,S115,0.0654296875,False,0.2841796875
bird,Kisumu,6,S48,0.0322265625,False,0.26220703125
cat,Kisumu,7,S64,0.02490234375,False,0.27783203125
watch,Kisumu,6,S42,0.09326171875,True,0.279296875
rabbit,Kisumu,4,S7,0.04150390625,True,0.296142578125
car,Kisumu,6,S56,0.0576171875,False,0.275634765625
hat,Kisumu,8,S87,0.03515625,True,0.300537109375
rabbit,Kisumu,6,S47,0.0634765625,False,0.27294921875
house,Kisumu,6,S46,0.04833984375,False,0.27392578125
tree,Kisumu,6,S45,0.068359375,False,0.271728515625
airplane,Kisumu,7,S64,0.0439453125,True,0.326171875
bird,Kisumu,8,S92,0.0419921875,False,0.262451171875
cup,Kisumu,4,S14,0.08984375,False,0.267578125
cat,Kisumu,9,S103,0.05078125,True,0.28125
car,Kisumu,7,S75,0.0615234375,True,0.29638671875
chair,Kisumu,4,S3,0.07421875,False,0.2462158203125
bike,Kisumu,8,S98,0.0400390625,False,0.291015625
watch,Kisumu,6,S59,0.0634765625,False,0.2568359375
chair,Kisumu,9,S118,0.09765625,True,0.35791015625
cup,Kisumu,9,S103,0.05078125,True,0.337158203125
tree,Kisumu,9,S101,0.103515625,False,0.254638671875
chair,Kisumu,8,S84,0.0576171875,True,0.35595703125
cup,Kisumu,8,S98,0.03173828125,False,0.301025390625
bird,Kisumu,7,S69,0.05029296875,False,0.26611328125
hat,Kisumu,9,S118,0.09228515625,True,0.2408447265625
tree,Kisumu,8,S82,0.06103515625,True,0.33203125
house,Kisumu,7,S63,0.06591796875,False,0.296630859375
cat,Kisumu,8,S88,0.0439453125,False,0.24755859375
watch,Kisumu,7,S67,0.05517578125,True,0.279541015625
car,Kisumu,6,S52,0.04736328125,True,0.270263671875
airplane,Kisumu,8,S84,0.04638671875,True,0.335205078125
rabbit,Kisumu,8,S92,0.04638671875,False,0.28564453125
cup,Kisumu,8,S95,0.04443359375,True,0.34228515625
rabbit,Kisumu,8,S87,0.0380859375,False,0.273193359375
bike,Kisumu,7,S67,0.08203125,True,0.35009765625
bird,Kisumu,6,S47,0.04541015625,False,0.278564453125
house,Kisumu,5,S24,0.0849609375,False,0.251220703125
airplane,Kisumu,5,S26,0.02880859375,True,0.28173828125
chair,Kisumu,6,S45,0.02880859375,True,0.290283203125
car,Kisumu,7,S67,0.068359375,True,0.34033203125
rabbit,Kisumu,7,S68,0.0791015625,True,0.28173828125
chair,Kisumu,6,S51,0.03271484375,True,0.34716796875
cup,Kisumu,4,S18,0.05615234375,False,0.28515625
tree,Kisumu,6,S48,0.03564453125,False,0.289306640625
tree,Kisumu,7,S75,0.08447265625,False,0.238037109375
bird,Kisumu,5,S31,0.083984375,False,0.2325439453125
car,Kisumu,6,S57,0.08056640625,False,0.2410888671875
hat,Kisumu,4,S1,0.0576171875,True,0.2958984375
rabbit,Kisumu,9,S111,0.05517578125,False,0.29638671875
watch,Kisumu,9,S113,0.05224609375,True,0.321044921875
watch,Kisumu,5,S37,0.0615234375,False,0.286865234375
car,Kisumu,7,S80,0.029296875,True,0.303466796875
chair,Kisumu,5,S30,0.03466796875,False,0.270263671875
chair,Kisumu,9,S114,0.05615234375,True,0.345458984375
bird,Kisumu,9,S104,0.05126953125,True,0.303955078125
hat,Kisumu,5,S36,0.0419921875,False,0.276123046875
chair,Kisumu,4,S4,0.044921875,False,0.280029296875
cat,Kisumu,7,S78,0.03857421875,False,0.25927734375
bird,Kisumu,7,S76,0.03955078125,False,0.276123046875
bike,Kisumu,5,S22,0.02392578125,False,0.28125
car,Kisumu,6,S43,0.03466796875,False,0.2744140625
bike,Kisumu,4,S16,0.04833984375,False,0.256591796875
watch,Kisumu,7,S70,0.06396484375,True,0.2822265625
chair,Kisumu,7,S71,0.06103515625,False,0.267333984375
bike,Kisumu,5,S37,0.04052734375,False,0.2587890625
tree,Kisumu,6,S51,0.05322265625,True,0.276611328125
house,Kisumu,6,S59,0.04443359375,False,0.27392578125
chair,Kisumu,8,S93,0.13134765625,True,0.314697265625
cup,Kisumu,4,S20,0.0439453125,False,0.275390625
house,Kisumu,8,S85,0.0712890625,False,0.27783203125
watch,Kisumu,4,S5,0.04296875,True,0.271484375
car,Kisumu,9,S101,0.04541015625,True,0.3173828125
bike,Kisumu,5,S26,0.05419921875,False,0.26806640625
house,Kisumu,4,S1,0.0947265625,False,0.2386474609375
airplane,Kisumu,8,S99,0.03271484375,True,0.303955078125
tree,Kisumu,4,S11,0.0810546875,False,0.263916015625
bird,Kisumu,7,S73,0.0537109375,True,0.30078125
airplane,Kisumu,6,S47,0.07373046875,False,0.25634765625
tree,Kisumu,4,S10,0.10546875,False,0.258056640625
bird,Kisumu,7,S80,0.0556640625,True,0.310546875
bike,Kisumu,8,S96,0.05908203125,False,0.268310546875
bird,Kisumu,8,S86,0.0634765625,False,0.293212890625
watch,Kisumu,8,S82,0.05712890625,True,0.319091796875
cat,Kisumu,7,S61,0.080078125,False,0.27294921875
hat,Kisumu,6,S56,0.0791015625,False,0.2666015625
watch,Kisumu,5,S24,0.06103515625,False,0.255126953125
bird,Kisumu,9,S117,0.0341796875,False,0.26904296875
hat,Kisumu,9,S114,0.0732421875,True,0.3056640625
cat,Kisumu,6,S42,0.087890625,False,0.25830078125
cat,Kisumu,9,S116,0.04150390625,False,0.266357421875
house,Kisumu,8,S98,0.0498046875,True,0.344482421875
house,Kisumu,6,S51,0.0546875,False,0.271728515625
tree,Kisumu,5,S32,0.0576171875,False,0.280029296875
hat,Kisumu,6,S52,0.02880859375,True,0.30322265625
tree,Kisumu,8,S92,0.09912109375,False,0.25927734375
watch,Kisumu,6,S58,0.06787109375,True,0.282958984375
car,Kisumu,5,S27,0.0361328125,True,0.31640625
cat,Kisumu,7,S67,0.09814453125,True,0.312255859375
chair,Kisumu,8,S90,0.09423828125,True,0.3525390625
airplane,Kisumu,5,S21,0.05908203125,True,0.2763671875
airplane,Kisumu,9,S112,0.0634765625,True,0.325927734375
watch,Kisumu,8,S92,0.05078125,True,0.32275390625
airplane,Kisumu,8,S81,0.09423828125,True,0.33544921875
watch,Kisumu,8,S89,0.05419921875,True,0.2998046875
bird,Kisumu,4,S1,0.09326171875,False,0.245361328125
rabbit,Kisumu,6,S49,0.07666015625,True,0.3017578125
car,Kisumu,7,S69,0.02099609375,True,0.31884765625
rabbit,Kisumu,9,S119,0.05810546875,False,0.28466796875
house,Kisumu,6,S44,0.0888671875,False,0.25
bike,Kisumu,7,S64,0.03564453125,False,0.2666015625
hat,Kisumu,8,S89,0.025390625,True,0.313720703125
airplane,Kisumu,6,S51,0.041015625,False,0.267822265625
bird,Kisumu,5,S34,0.0419921875,False,0.276123046875
rabbit,Kisumu,6,S51,0.0556640625,False,0.262939453125
car,Kisumu,8,S98,0.06884765625,False,0.263671875
house,Kisumu,9,S112,0.05322265625,True,0.331298828125
watch,Kisumu,5,S32,0.0458984375,False,0.287109375
watch,Kisumu,9,S116,0.125,True,0.27783203125
hat,Kisumu,8,S96,0.0400390625,True,0.3515625
car,Kisumu,8,S91,0.029296875,True,0.312255859375
airplane,Kisumu,5,S36,0.07275390625,False,0.277587890625
hat,Kisumu,9,S102,0.05224609375,True,0.31005859375
cup,Kisumu,4,S13,0.06005859375,False,0.274658203125
watch,Kisumu,7,S73,0.04931640625,True,0.292236328125
hat,Kisumu,5,S26,0.0341796875,True,0.306396484375
car,Kisumu,4,S19,0.0615234375,False,0.255615234375
car,Kisumu,5,S37,0.0595703125,False,0.26904296875
cup,Kisumu,8,S90,0.0498046875,False,0.283935546875
hat,Kisumu,8,S94,0.0673828125,True,0.32568359375
watch,Kisumu,7,S68,0.04345703125,True,0.2998046875
watch,Kisumu,6,S45,0.044921875,True,0.297607421875
car,Kisumu,9,S103,0.0595703125,True,0.3232421875
cup,Kisumu,9,S110,0.041015625,True,0.331787109375
car,Kisumu,6,S58,0.0234375,True,0.286376953125
hat,Kisumu,6,S49,0.083984375,True,0.312744140625
house,Kisumu,8,S100,0.0791015625,True,0.334228515625
tree,Kisumu,6,S46,0.05908203125,False,0.263671875
watch,Kisumu,4,S17,0.08935546875,True,0.278564453125
bike,Kisumu,9,S112,0.033203125,False,0.271240234375
car,Kisumu,6,S55,0.03173828125,True,0.308349609375
airplane,Kisumu,9,S107,0.0927734375,False,0.263671875
airplane,Kisumu,8,S100,0.05712890625,False,0.26904296875
cup,Kisumu,5,S34,0.05615234375,True,0.331298828125
bird,Kisumu,5,S27,0.05859375,False,0.257568359375
chair,Kisumu,6,S59,0.0810546875,True,0.2890625
tree,Kisumu,7,S68,0.0703125,False,0.267822265625
house,Kisumu,4,S2,0.0458984375,False,0.269775390625
cup,Kisumu,9,S112,0.03369140625,False,0.27734375
cup,Kisumu,5,S24,0.0390625,False,0.289794921875
tree,Kisumu,4,S3,0.10595703125,False,0.27880859375
cup,Kisumu,8,S96,0.02880859375,True,0.332763671875
chair,Kisumu,7,S74,0.0439453125,True,0.32275390625
cup,Kisumu,6,S46,0.025390625,True,0.307861328125
airplane,Kisumu,7,S74,0.0810546875,False,0.2490234375
airplane,Kisumu,8,S83,0.07861328125,True,0.319091796875
bird,Kisumu,8,S95,0.09765625,False,0.23193359375
cup,Kisumu,9,S119,0.06005859375,True,0.338623046875
chair,Kisumu,6,S44,0.076171875,False,0.274169921875
cat,Kisumu,4,S11,0.06982421875,False,0.257080078125
watch,Kisumu,4,S14,0.0576171875,True,0.291259765625
cup,Kisumu,7,S65,0.02587890625,True,0.330078125
airplane,Kisumu,9,S110,0.05517578125,True,0.277587890625
cup,Kisumu,5,S30,0.02197265625,True,0.33642578125
watch,Kisumu,5,S27,0.048828125,True,0.275146484375
cat,Kisumu,9,S119,0.0673828125,True,0.287353515625
watch,Kisumu,5,S40,0.06591796875,True,0.2666015625
airplane,Kisumu,5,S40,0.04345703125,False,0.280517578125
cat,Kisumu,8,S92,0.0732421875,True,0.310546875
car,Kisumu,8,S87,0.03662109375,True,0.30615234375
tree,Kisumu,8,S97,0.07568359375,False,0.233154296875
airplane,Kisumu,6,S53,0.0751953125,False,0.252197265625
house,Kisumu,7,S72,0.05322265625,False,0.30517578125
hat,Kisumu,5,S29,0.056640625,False,0.301025390625
cup,Kisumu,7,S78,0.03759765625,True,0.345947265625
house,Kisumu,5,S28,0.1171875,False,0.23388671875
rabbit,Kisumu,5,S33,0.0673828125,True,0.2568359375
bird,Kisumu,8,S100,0.11279296875,False,0.229736328125
watch,Kisumu,6,S43,0.044921875,True,0.3056640625
house,Kisumu,4,S16,0.07421875,False,0.2548828125
rabbit,Kisumu,8,S95,0.06494140625,True,0.281494140625
airplane,Kisumu,6,S44,0.046875,True,0.3359375
hat,Kisumu,8,S86,0.03271484375,True,0.333251953125
cat,Kisumu,5,S26,0.0546875,False,0.249267578125
bird,Kisumu,6,S58,0.0576171875,False,0.258544921875
bird,Kisumu,5,S30,0.0703125,False,0.267822265625
cat,Kisumu,7,S73,0.06591796875,True,0.2998046875
tree,Kisumu,8,S81,0.06640625,True,0.3173828125
rabbit,Kisumu,8,S90,0.08447265625,True,0.2734375
house,Kisumu,9,S117,0.11767578125,True,0.33056640625
cat,Kisumu,6,S54,0.04638671875,False,0.27099609375
chair,Kisumu,5,S36,0.0556640625,False,0.266845703125
rabbit,Kisumu,7,S80,0.060546875,True,0.29345703125
hat,Kisumu,7,S67,0.046875,True,0.3076171875
hat,Kisumu,6,S46,0.021484375,True,0.294921875
bike,Kisumu,6,S53,0.04345703125,False,0.2476806640625
cat,Kisumu,4,S20,0.07568359375,False,0.252197265625
house,Kisumu,8,S83,0.0439453125,True,0.291748046875
bike,Kisumu,5,S32,0.03564453125,False,0.270263671875
bike,Kisumu,8,S93,0.08935546875,True,0.33984375
bike,Kisumu,8,S81,0.10205078125,False,0.256591796875
tree,Kisumu,5,S26,0.0439453125,False,0.25390625
bird,Kisumu,4,S6,0.08056640625,False,0.2529296875
